uid,title,summary,teacher_avg_star_rating,subject,age_min,age_max,size_max,class_type,duration_weeks,weekly_meetings,duration_minutes,total_duration_minutes,price_dollars,section_uid,start_date,start_dow,start_hour_of_day,start_time,end_time,total_enrollments,meeting_1_start_time,meeting_1_end_time,meeting_2_start_time,meeting_2_end_time,meeting_3_start_time,meeting_3_end_time,meeting_4_start_time,meeting_4_end_time,meeting_5_start_time,meeting_5_end_time,meeting_6_start_time,meeting_6_end_time,meeting_7_start_time,meeting_7_end_time,meeting_8_start_time,meeting_8_end_time,meeting_9_start_time,meeting_9_end_time,meeting_10_start_time,meeting_10_end_time,meeting_11_start_time,meeting_11_end_time,meeting_12_start_time,meeting_12_end_time,meeting_13_start_time,meeting_13_end_time,meeting_14_start_time,meeting_14_end_time,meeting_15_start_time,meeting_15_end_time,meeting_16_start_time,meeting_16_end_time,meeting_17_start_time,meeting_17_end_time,meeting_18_start_time,meeting_18_end_time,meeting_19_start_time,meeting_19_end_time,meeting_20_start_time,meeting_20_end_time
5f0477e6-fd0c-4701-aeeb-ae4368d56f3d,Writer's Workshop CAMP: Writing Superb Sentences to Perfect Paragraphs,"In this 4 day online writer's camp edition, students will learn to craft 4 types of  super sentences to transform to a perfect paragraph about a topic of their choice as the final culminating task.",4.8837209302325581,English,9,14,7,camp,1,4,50,200,40.0000000000000000,332c8e00-8a10-4828-a427-6528680b530e,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-07-16T14:50:00.000-07:00,3,2020-07-13T14:00:00.000-07:00,2020-07-13T14:50:00.000-07:00,2020-07-14T14:00:00.000-07:00,2020-07-14T14:50:00.000-07:00,2020-07-15T14:00:00.000-07:00,2020-07-15T14:50:00.000-07:00,2020-07-16T14:00:00.000-07:00,2020-07-16T14:50:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a180e4f4-b862-4a7c-828a-71efa821c64a,Harry Potter Escape Room: For The 21st Century!,This course is for your Generation Z Harry Potter enthusiast.,4.8000000000000000,Life Skills,10,12,9,one_time,1,1,45,45,18.0000000000000000,8b6408c9-9152-42e6-bca4-ca7fa272e793,2020-07-16T00:00:00.000-07:00,Thu,8.0,2020-07-16T08:00:00.000-07:00,2020-07-16T08:45:00.000-07:00,1,2020-07-16T08:00:00.000-07:00,2020-07-16T08:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ddf880-2e63-4018-b245-e7916167c77f,Creating Comics!,In this 4 week course students will learn the fundamentals of comic book making to make their own comic!,4.5882352941176471,Arts,9,13,12,short,4,1,50,50,73.0000000000000000,812ff543-4dae-486e-a126-01f8c13c4f97,2020-07-18T00:00:00.000-07:00,Sat,15.0,2020-07-18T15:00:00.000-07:00,2020-08-08T15:50:00.000-07:00,1,2020-07-18T15:00:00.000-07:00,2020-07-18T15:50:00.000-07:00,2020-07-25T15:00:00.000-07:00,2020-07-25T15:50:00.000-07:00,2020-08-01T15:00:00.000-07:00,2020-08-01T15:50:00.000-07:00,2020-08-08T15:00:00.000-07:00,2020-08-08T15:50:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324b742-e646-4ebe-943b-d80bbff1510e,Geology 101: All About Gems and Geodes,"This is a hands-on class where we will explore and learn all about gemstones and geodes, their differences and similarities, their relationship to each other, then we will break open our own geodes. (This class requires a kit from Amazon) ",4.7302158273381295,Science & Nature,9,13,12,camp,1,2,60,120,20.0000000000000000,423a7b0c-9f94-40b9-b37f-a20caea3624c,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-15T09:00:00.000-07:00,3,2020-07-13T08:00:00.000-07:00,2020-07-13T09:00:00.000-07:00,2020-07-15T08:00:00.000-07:00,2020-07-15T09:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43e03a93-8138-4a5a-9cb1-59eddd486204,Fun with Chinese: What Do You Love to Eat? (Ages 4-7),In this one time class learners will learn how to say what they love to eat.,4.8803986710963455,World Languages,4,7,6,one_time,1,1,30,30,13.0000000000000000,facf239c-c9d6-4cef-bf4c-e69f299d6a6c,2020-07-15T00:00:00.000-07:00,Wed,8.0,2020-07-15T08:20:00.000-07:00,2020-07-15T08:50:00.000-07:00,2,2020-07-15T08:20:00.000-07:00,2020-07-15T08:50:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80dc226b-8218-4a15-b38b-38023f213dd4,ABCs and Phonics Circle Time: A Guided Start to Reading ,"In this ongoing course, students will be introduced to a letter each week. We will learn the letters and their sounds.",4.9346405228758170,English,3,6,13,ongoing,1,5,25,125,30.0000000000000000,164f1a03-70cd-475e-a888-e2a260d092ca,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:30:00.000-07:00,2020-07-24T09:55:00.000-07:00,3,2020-07-13T09:30:00.000-07:00,2020-07-13T09:55:00.000-07:00,2020-07-14T09:30:00.000-07:00,2020-07-14T09:55:00.000-07:00,2020-07-15T09:30:00.000-07:00,2020-07-15T09:55:00.000-07:00,2020-07-16T09:30:00.000-07:00,2020-07-16T09:55:00.000-07:00,2020-07-17T09:30:00.000-07:00,2020-07-17T09:55:00.000-07:00,2020-07-20T09:30:00.000-07:00,2020-07-20T09:55:00.000-07:00,2020-07-21T09:30:00.000-07:00,2020-07-21T09:55:00.000-07:00,2020-07-22T09:30:00.000-07:00,2020-07-22T09:55:00.000-07:00,2020-07-23T09:30:00.000-07:00,2020-07-23T09:55:00.000-07:00,2020-07-24T09:30:00.000-07:00,2020-07-24T09:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,
9f8b78b4-8903-4476-83df-a18c7b721a0a,Is the Universe Really That Big?,"In this one-time class, we will start with Earth and zoom out to the Solar System and beyond, and explore the farthest reach of the known Universe! ",5.0000000000000000,Science & Nature,8,12,9,one_time,1,1,45,45,10.0000000000000000,d8f2f2da-cc2f-4773-b0be-8c99122c41a3,2020-07-16T00:00:00.000-07:00,Thu,10.0,2020-07-16T10:00:00.000-07:00,2020-07-16T10:45:00.000-07:00,1,2020-07-16T10:00:00.000-07:00,2020-07-16T10:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf8f17a-ba84-4918-8ff9-6d6570da94ac,Princess Dance Party!,"Princess stories, Princess Crafts, & Princess dances! Cinderella, Elsa, Rapunzel, & more!",4.7791411042944785,Arts,4,6,7,one_time,1,1,35,35,10.0000000000000000,b9c19bb8-6f3f-4162-8458-4aac8009edab,2020-07-14T00:00:00.000-07:00,Tue,8.0,2020-07-14T08:00:00.000-07:00,2020-07-14T08:35:00.000-07:00,2,2020-07-14T08:00:00.000-07:00,2020-07-14T08:35:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61d4e584-dc3f-41b4-b818-7d56b57d96a1,All About the Orchestra!!  Music exploration!,"In this class we will learn about the instruments, the music and the role of the orchestra in today's world of music.",4.8095238095238095,Music,9,13,10,one_time,1,1,55,55,12.0000000000000000,571ba21c-90ff-4ebf-b0d5-547cdde20357,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-14T07:55:00.000-07:00,1,2020-07-14T07:00:00.000-07:00,2020-07-14T07:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71383096-29c7-4e58-9e66-bd77a3d2bae2,Are You Ready To Be a Detective?,Practice your deduction skills with these fun mysteries. ,4.7984615384615385,English,9,12,9,one_time,1,1,50,50,13.0000000000000000,f924df5d-4303-45d9-8c8f-707dd0ee5515,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-13T09:50:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T09:50:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7f1b863-0f64-4509-b83f-369154d553c1,Learn How to Analyze a Musical Composition,A course designed to teach the process of analyzing a musical composition.,4.8000000000000000,Music,13,18,6,short,6,2,40,80,120.0000000000000000,f7037ca9-cbbb-40de-9cbe-7324ab78f8c2,2020-07-15T00:00:00.000-07:00,Wed,15.0,2020-07-15T15:00:00.000-07:00,2020-08-20T15:40:00.000-07:00,1,2020-07-15T15:00:00.000-07:00,2020-07-15T15:40:00.000-07:00,2020-07-16T15:00:00.000-07:00,2020-07-16T15:40:00.000-07:00,2020-07-22T15:00:00.000-07:00,2020-07-22T15:40:00.000-07:00,2020-07-23T15:00:00.000-07:00,2020-07-23T15:40:00.000-07:00,2020-07-29T15:00:00.000-07:00,2020-07-29T15:40:00.000-07:00,2020-07-30T15:00:00.000-07:00,2020-07-30T15:40:00.000-07:00,2020-08-05T15:00:00.000-07:00,2020-08-05T15:40:00.000-07:00,2020-08-06T15:00:00.000-07:00,2020-08-06T15:40:00.000-07:00,2020-08-12T15:00:00.000-07:00,2020-08-12T15:40:00.000-07:00,2020-08-13T15:00:00.000-07:00,2020-08-13T15:40:00.000-07:00,2020-08-19T15:00:00.000-07:00,2020-08-19T15:40:00.000-07:00,2020-08-20T15:00:00.000-07:00,2020-08-20T15:40:00.000-07:00,,,,,,,,,,,,,,,,
a8734028-0c3f-4474-872f-4bddb65a784b,Kitchen Science for Beginning Scientist Camp,Every day we will learn a different area of science in the kitchen using materials we already have available. ,4.7200000000000000,Science & Nature,4,7,7,camp,1,5,40,200,50.0000000000000000,c7c56baf-95a1-4f95-9fd9-e46295ebe8a7,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-17T09:40:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T09:40:00.000-07:00,2020-07-14T09:00:00.000-07:00,2020-07-14T09:40:00.000-07:00,2020-07-15T09:00:00.000-07:00,2020-07-15T09:40:00.000-07:00,2020-07-16T09:00:00.000-07:00,2020-07-16T09:40:00.000-07:00,2020-07-17T09:00:00.000-07:00,2020-07-17T09:40:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a3d67e-6f26-4c96-a4d4-2b04bf216bf2,"Toques, Poutine And Bagged Milk: What Makes Canada Unique? ","In this one time class, students will talk about things that are uniquely Canadian. ",4.8258575197889182,Social Studies,5,8,6,one_time,1,1,25,25,6.0000000000000000,66303fca-23b9-4d8a-9527-c8a728f706ec,2020-07-14T00:00:00.000-07:00,Tue,6.0,2020-07-14T06:50:00.000-07:00,2020-07-14T07:15:00.000-07:00,1,2020-07-14T06:50:00.000-07:00,2020-07-14T07:15:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731ba462-4cbe-47e1-b6da-19cc6983985d,Amazing Minecraft CAMP,"In this three-day camp, we'll talk about all of the ways Minecraft is wonderful!",4.6233090530697190,Coding & Tech,7,11,10,camp,1,3,25,75,40.0000000000000000,888ed727-7795-4166-aefc-99d161989e54,2020-07-15T00:00:00.000-07:00,Wed,11.0,2020-07-15T11:30:00.000-07:00,2020-07-17T11:55:00.000-07:00,1,2020-07-15T11:30:00.000-07:00,2020-07-15T11:55:00.000-07:00,2020-07-16T11:30:00.000-07:00,2020-07-16T11:55:00.000-07:00,2020-07-17T11:30:00.000-07:00,2020-07-17T11:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef72f5dd-dfb4-4f31-86bd-9532accaed55,The Art of Conversation: Small Talk and More Summer Camp (Ages 9-10),"If you are a bright and funny kid, but some times struggle when having conversations with people then this class is for you!",4.4444444444444444,Life Skills,9,10,10,camp,1,4,45,180,37.0000000000000000,21942a17-aae0-415e-89fa-76629eb008a1,2020-07-14T00:00:00.000-07:00,Tue,12.0,2020-07-14T12:00:00.000-07:00,2020-07-17T12:45:00.000-07:00,1,2020-07-14T12:00:00.000-07:00,2020-07-14T12:45:00.000-07:00,2020-07-15T12:00:00.000-07:00,2020-07-15T12:45:00.000-07:00,2020-07-16T12:00:00.000-07:00,2020-07-16T12:45:00.000-07:00,2020-07-17T12:00:00.000-07:00,2020-07-17T12:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b1035e-e9b9-4f2b-b8d6-f3c14cba47c6,Star Wars: Jedi Training Workout for Kids,May the Force be with you as we exercise with light sabers in this cardio workout and train to be Jedi Knights!,4.7580645161290323,Health & Wellness,4,9,18,one_time,1,1,35,35,11.0000000000000000,fc751968-f497-4197-b041-0b36c996d19a,2020-07-16T00:00:00.000-07:00,Thu,9.0,2020-07-16T09:00:00.000-07:00,2020-07-16T09:35:00.000-07:00,1,2020-07-16T09:00:00.000-07:00,2020-07-16T09:35:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19bcce2c-7ec2-4c95-8435-a376f1d6d8d6,Research: How Do I Research a Topic? (Ages 7-12),"In this class, we are going to discuss how to research a topic using a 6-step process.",4.7113402061855670,Science & Nature,7,12,10,one_time,1,1,45,45,20.0000000000000000,2519bdd1-9d38-4379-9b6f-38dd82781e85,2020-07-16T00:00:00.000-07:00,Thu,15.0,2020-07-16T15:00:00.000-07:00,2020-07-16T15:45:00.000-07:00,1,2020-07-16T15:00:00.000-07:00,2020-07-16T15:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ad6a82e-2069-4b8d-b165-e8bed0f77325,Sculpting a Face Using Shapes for Preschoolers,Young artists will create a relief sculpture portrait using play doh or model magic. ,4.9183673469387755,Arts,3,5,6,one_time,1,1,35,35,6.0000000000000000,faa5f750-4480-42f3-bfa9-fe1b075f054c,2020-07-14T00:00:00.000-07:00,Tue,7.0,2020-07-14T07:00:00.000-07:00,2020-07-14T07:35:00.000-07:00,1,2020-07-14T07:00:00.000-07:00,2020-07-14T07:35:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f37f9ba-3fc1-4700-8006-1dddd5295681,Multiplication Boot Camp,"Fun, engaging and effective Boot Camp to boost confidence and fluent recall of multiplication facts.",4.7741935483870968,Math,7,9,11,camp,1,5,45,225,87.0000000000000000,233fc611-0890-4a97-bd1e-75223ef8f098,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T09:45:00.000-07:00,2020-07-14T09:00:00.000-07:00,2020-07-14T09:45:00.000-07:00,2020-07-15T09:00:00.000-07:00,2020-07-15T09:45:00.000-07:00,2020-07-16T09:00:00.000-07:00,2020-07-16T09:45:00.000-07:00,2020-07-17T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874cc50f-2403-4df1-84ff-03cb227409a0,Tween: Gratitude Project 2,"Checking in and taking action once again, come join us in developing even more new strategies toward increased wellness in the second part of The Gratitude Project! PRE-REQUISITE: Gratitude Project",4.8831168831168831,Health & Wellness,8,12,13,short,4,1,30,30,35.0000000000000000,0943bd16-a996-4255-bff1-a0163404af99,2020-07-15T00:00:00.000-07:00,Wed,9.0,2020-07-15T09:15:00.000-07:00,2020-08-05T09:45:00.000-07:00,1,2020-07-15T09:15:00.000-07:00,2020-07-15T09:45:00.000-07:00,2020-07-22T09:15:00.000-07:00,2020-07-22T09:45:00.000-07:00,2020-07-29T09:15:00.000-07:00,2020-07-29T09:45:00.000-07:00,2020-08-05T09:15:00.000-07:00,2020-08-05T09:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b47129f1-7956-4696-a759-f5604b50996e,"Candy Space Camp: The Yummy Way to Learn Planets, Stars, and the Moon","In this 3 day camp, we will go on a space adventure learning about our solar system including planets, constellations, and the moon!",4.9512195121951220,Science & Nature,6,10,7,camp,1,3,45,135,39.0000000000000000,6441c23c-270c-4173-834e-b725ee0d430f,2020-07-13T00:00:00.000-07:00,Mon,9.0,2020-07-13T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,1,2020-07-13T09:00:00.000-07:00,2020-07-13T09:45:00.000-07:00,2020-07-15T09:00:00.000-07:00,2020-07-15T09:45:00.000-07:00,2020-07-17T09:00:00.000-07:00,2020-07-17T09:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75f5ae6b-bd01-4fcc-ac3c-47defdd1db31,Scratch Coding Camp: Gaming and Animation,Learn to code a game or animation in Scratch 3.0  & master the skills in a camp style workshop.,4.5906623235613464,Coding & Tech,9,13,10,camp,1,3,55,165,40.0000000000000000,3517ac37-5a70-4828-9e81-93a78129d4df,2020-07-13T00:00:00.000-07:00,Mon,13.0,2020-07-13T13:00:00.000-07:00,2020-07-15T13:55:00.000-07:00,1,2020-07-13T13:00:00.000-07:00,2020-07-13T13:55:00.000-07:00,2020-07-14T13:00:00.000-07:00,2020-07-14T13:55:00.000-07:00,2020-07-15T13:00:00.000-07:00,2020-07-15T13:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9723ad31-3d02-42f0-878a-33eae6851412,Let's Learn Black History! (10-15 Summer Camp),"In this 5 week course, students will learn about important figures and events in Black History!",5.0000000000000000,Social Studies,10,15,14,short,5,2,60,120,100.0000000000000000,ae60644f-bcef-4983-a63b-9bb17893dafa,2020-07-16T00:00:00.000-07:00,Thu,14.0,2020-07-16T14:00:00.000-07:00,2020-08-14T15:00:00.000-07:00,2,2020-07-16T14:00:00.000-07:00,2020-07-16T15:00:00.000-07:00,2020-07-17T14:00:00.000-07:00,2020-07-17T15:00:00.000-07:00,2020-07-23T14:00:00.000-07:00,2020-07-23T15:00:00.000-07:00,2020-07-24T14:00:00.000-07:00,2020-07-24T15:00:00.000-07:00,2020-07-30T14:00:00.000-07:00,2020-07-30T15:00:00.000-07:00,2020-07-31T14:00:00.000-07:00,2020-07-31T15:00:00.000-07:00,2020-08-06T14:00:00.000-07:00,2020-08-06T15:00:00.000-07:00,2020-08-07T14:00:00.000-07:00,2020-08-07T15:00:00.000-07:00,2020-08-13T14:00:00.000-07:00,2020-08-13T15:00:00.000-07:00,2020-08-14T14:00:00.000-07:00,2020-08-14T15:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,
032e6201-e788-4a61-94eb-d5879f3a0f4f,Summer Shakespeare: Play Reading Camp,A fast-paced festival of play readings for teen actors and Shakespeare fans!,5.0000000000000000,Arts,13,18,6,camp,1,5,60,300,55.0000000000000000,70f9f3d2-d5e1-4957-80e7-b8a636533e8f,2020-07-13T00:00:00.000-07:00,Mon,16.0,2020-07-13T16:30:00.000-07:00,2020-07-17T17:30:00.000-07:00,1,2020-07-13T16:30:00.000-07:00,2020-07-13T17:30:00.000-07:00,2020-07-14T16:30:00.000-07:00,2020-07-14T17:30:00.000-07:00,2020-07-15T16:30:00.000-07:00,2020-07-15T17:30:00.000-07:00,2020-07-16T16:30:00.000-07:00,2020-07-16T17:30:00.000-07:00,2020-07-17T16:30:00.000-07:00,2020-07-17T17:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1dce565-12d4-4e0e-a795-8b241f29738e,Camp- Art and Culture of...Ancient Greece,"In this class, students will explore ancient Greece, its art and history through fun hands-on activities.",4.8235294117647059,Arts,7,12,10,camp,1,4,60,240,50.0000000000000000,5cd33f6d-6d0c-429a-a952-f3c9000f3124,2020-07-13T00:00:00.000-07:00,Mon,8.0,2020-07-13T08:00:00.000-07:00,2020-07-16T08:45:00.000-07:00,2,2020-07-13T08:00:00.000-07:00,2020-07-13T08:45:00.000-07:00,2020-07-14T08:00:00.000-07:00,2020-07-14T08:45:00.000-07:00,2020-07-15T08:00:00.000-07:00,2020-07-15T08:45:00.000-07:00,2020-07-16T08:00:00.000-07:00,2020-07-16T08:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c495006d-f669-47af-88c8-08bc4032e265,Tree of Life: Dinosaurs,"Students will learn how scientists classify and group living things, while drawing the key features of major dinosaur lineages!",4.9487350199733688,Science & Nature,10,15,10,one_time,1,1,55,55,15.0000000000000000,bef1615a-81d4-483e-a175-d54b034677a4,2020-07-16T00:00:00.000-07:00,Thu,8.0,2020-07-16T08:00:00.000-07:00,2020-07-16T08:55:00.000-07:00,3,2020-07-16T08:00:00.000-07:00,2020-07-16T08:55:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96f372bd-66b5-4437-b2c1-f633658d9237,Beginner Korean 1,"Learn how to read, write, and talk in Korean! ",4.8333333333333333,World Languages,5,9,11,camp,1,4,50,200,80.0000000000000000,ab2e6761-a72c-497c-9edf-ef7909bfaf11,2020-07-13T00:00:00.000-07:00,Mon,14.0,2020-07-13T14:00:00.000-07:00,2020-07-16T14:50:00.000-07:00,1,2020-07-13T14:00:00.000-07:00,2020-07-13T14:50:00.000-07:00,2020-07-14T14:00:00.000-07:00,2020-07-14T14:50:00.000-07:00,2020-07-15T14:00:00.000-07:00,2020-07-15T14:50:00.000-07:00,2020-07-16T14:00:00.000-07:00,2020-07-16T14:50:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d7356f-d35d-4c3f-8e6e-c55c2dd9c3cc,(Summer Camp) The Baby-Sitters Club Book #1: Kristy’s Great Idea (Book Club),"Looking for a great book to read this summer? Join me as we meet Kristy and her friends Claudia, Stacey, and Mary Anne and follow their adventures with the Baby-Sitters Club as they learn about friendship and determination.",5.0000000000000000,English,9,13,10,camp,1,5,30,150,45.0000000000000000,59bb3b6c-daec-4adb-87a8-4dc887b0fd48,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T11:30:00.000-07:00,1,2020-07-13T11:00:00.000-07:00,2020-07-13T11:30:00.000-07:00,2020-07-14T11:00:00.000-07:00,2020-07-14T11:30:00.000-07:00,2020-07-15T11:00:00.000-07:00,2020-07-15T11:30:00.000-07:00,2020-07-16T11:00:00.000-07:00,2020-07-16T11:30:00.000-07:00,2020-07-17T11:00:00.000-07:00,2020-07-17T11:30:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076d4f1a-b120-494b-b594-691cb0066b20,Shapes: Breaking Down Geometry - Weeklong Math Summer Camp,"Students will investigate the arithmetic, geometry, and applications of numerous shapes, the Fibonacci Sequence, ratios, area, perimeter, and angles.",4.6551724137931034,Math,7,11,12,camp,1,5,75,375,125.0000000000000000,911e3cc3-646d-429e-9296-ad77946df372,2020-07-13T00:00:00.000-07:00,Mon,11.0,2020-07-13T11:00:00.000-07:00,2020-07-17T12:15:00.000-07:00,1,2020-07-13T11:00:00.000-07:00,2020-07-13T12:15:00.000-07:00,2020-07-14T11:00:00.000-07:00,2020-07-14T12:15:00.000-07:00,2020-07-15T11:00:00.000-07:00,2020-07-15T12:15:00.000-07:00,2020-07-16T11:00:00.000-07:00,2020-07-16T12:15:00.000-07:00,2020-07-17T11:00:00.000-07:00,2020-07-17T12:15:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f16c856-8ad7-4be3-a965-9561ac7d123f,Middle School Study Skills,This 4 session life-skills course is designed to help the middle school and high school child succeed by learning tips and strategies to master their learning! ,4.8739837398373984,Life Skills,10,15,15,short,4,1,45,45,55.0000000000000000,c017ea30-c8b1-47b8-b920-3dc81c9f9039,2020-07-13T00:00:00.000-07:00,Mon,7.0,2020-07-13T07:00:00.000-07:00,2020-08-03T07:45:00.000-07:00,4,2020-07-13T07:00:00.000-07:00,2020-07-13T07:45:00.000-07:00,2020-07-20T07:00:00.000-07:00,2020-07-20T07:45:00.000-07:00,2020-07-27T07:00:00.000-07:00,2020-07-27T07:45:00.000-07:00,2020-08-03T07:00:00.000-07:00,2020-08-03T07:45:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8121169-9d9c-4648-87e3-a58a2ddb588c,Hedgehog Pajama Party Ages 5-8,"In this one-time course, students will listen to a hedgehog story, then create their own hedgehog step by step drawing.",4.8144329896907216,English,5,8,6,one_time,1,1,30,30,8.0000000000000000,1d706caf-5862-4afa-8663-269bc6c898ec,2020-07-13T00:00:00.000-07:00,Mon,10.0,2020-07-13T10:30:00.000-07:00,2020-07-13T11:00:00.000-07:00,1,2020-07-13T10:30:00.000-07:00,2020-07-13T11:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5ef7327-a613-4e34-aec3-b51642d5ecee,Cooking - Knife Handling,"So, you know how to be safe with a knife, now you should learn to use one!",4.7642857142857143,Life Skills,10,15,5,one_time,1,1,60,60,10.0000000000000000,e1bb44b0-8793-4be0-b522-3485d5d6b1a8,2020-07-16T00:00:00.000-07:00,Thu,10.0,2020-07-16T10:00:00.000-07:00,2020-07-16T11:00:00.000-07:00,1,2020-07-16T10:00:00.000-07:00,2020-07-16T11:00:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a119d338-7b50-4c6a-b66d-c1345eafa819,Second Grade Sight Words,"In this ongoing class, students will practice the Second Grade Sight Words (from the Dolch list) through various activities and games!",4.8983050847457627,English,5,9,12,ongoing,1,2,25,50,10.0000000000000000,6065cddc-1bb1-4592-abce-43a2fc622d0e,2020-07-13T00:00:00.000-07:00,Mon,7.0,2020-07-13T07:00:00.000-07:00,2020-08-19T07:25:00.000-07:00,1,2020-07-13T07:00:00.000-07:00,2020-07-13T07:25:00.000-07:00,2020-07-15T07:00:00.000-07:00,2020-07-15T07:25:00.000-07:00,2020-07-20T07:00:00.000-07:00,2020-07-20T07:25:00.000-07:00,2020-07-22T07:00:00.000-07:00,2020-07-22T07:25:00.000-07:00,2020-07-27T07:00:00.000-07:00,2020-07-27T07:25:00.000-07:00,2020-07-29T07:00:00.000-07:00,2020-07-29T07:25:00.000-07:00,2020-08-03T07:00:00.000-07:00,2020-08-03T07:25:00.000-07:00,2020-08-05T07:00:00.000-07:00,2020-08-05T07:25:00.000-07:00,2020-08-10T07:00:00.000-07:00,2020-08-10T07:25:00.000-07:00,2020-08-12T07:00:00.000-07:00,2020-08-12T07:25:00.000-07:00,2020-08-17T07:00:00.000-07:00,2020-08-17T07:25:00.000-07:00,2020-08-19T07:00:00.000-07:00,2020-08-19T07:25:00.000-07:00,,,,,,,,,,,,,,,,
c553b58d-cd25-4557-971c-924bc3a83b78,Discovering the World Through LEGO: Visiting Egypt,This is a 1 time class where students will build creations that represent Egypt while learning fascinating facts about this country.,4.9101123595505618,Social Studies,7,12,12,one_time,1,1,60,60,12.0000000000000000,18f51320-0800-41dd-94b3-7c20e980e8e4,2020-07-15T00:00:00.000-07:00,Wed,6.0,2020-07-15T06:15:00.000-07:00,2020-07-15T07:15:00.000-07:00,1,2020-07-15T06:15:00.000-07:00,2020-07-15T07:15:00.000-07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
